Sir James Paul McCartney CH MBE (born 18 June 1942) is an English singer, songwriter and musician who gained worldwide fame with the Beatles, for whom he played bass guitar and shared primary songwriting and lead vocal duties with John Lennon.	The Beatles were an English rock band, formed in Liverpool in 1960, that comprised John Lennon, Paul McCartney, George Harrison and Ringo Starr.
James Patrick Page OBE (born 9 January 1944)[1][2] is an English musician who achieved international success as the guitarist and founder of the rock band Led Zeppelin.	Led Zeppelin were an English rock band formed in London in 1968.
David Jon Gilmour CBE (/ˈɡɪlmɔːr/ GHIL-mor; born 6 March 1946) is an English guitarist, singer, songwriter and member of the rock band Pink Floyd.	Pink Floyd are an English rock band formed in London in 1965.
Freddie Mercury (born Farrokh Bulsara; 5 September 1946 – 24 November 1991)[2] was a British singer and songwriter, who achieved worldwide fame as the lead vocalist of the rock band Queen.	Queen are a British rock band formed in London in 1970.
Glenn Lewis Frey (/fraɪ/; November 6, 1948 – January 18, 2016) was an American musician, singer, songwriter, actor and founding member of the rock band Eagles.	The Eagles are an American rock band formed in Los Angeles in 1971.
Malcolm Mitchell Young (6 January 1953 – 18 November 2017) was an Australian musician who was the co-founder, rhythm guitarist, backing vocalist and songwriter of AC/DC.	AC/DC (stylised as ACϟDC) are an Australian rock band formed in Sydney in 1973 by Scottish-born brothers Malcolm and Angus Young.
Sir Michael Philip Jagger (born 26 July 1943) is an English singer, songwriter, actor, and film producer who has achieved international fame as the lead vocalist and one of the founder members of the Rolling Stones.	The Rolling Stones are an English rock band formed in London in 1962.
Paul David Hewson (born 10 May 1960), known by his stage name Bono (/ˈbɒnoʊ/), is an Irish singer-songwriter, activist, and philanthropist.	U2 are an Irish rock band from Dublin, formed in 1976.
Steven Victor Tallarico (born March 26, 1948), known professionally as Steven Tyler, is an American singer, best known as the lead singer of the Boston-based rock band Aerosmith, in which he also plays the harmonica, piano, and percussion.	Aerosmith is an American rock band formed in Boston in 1970.
Agneta Åse Fältskog (born 5 April 1950), known as Agnetha Fältskog (Swedish pronunciation: [aŋˈnêːta ˈfɛ̂ltskuːɡ] (listen)), is a Swedish singer, songwriter, and musician.	ABBA (/ˈæbə/ AB-ə, Swedish: [ˈâbːa], formerly named Björn & Benny, Agnetha & Frida) is a Swedish supergroup formed in Stockholm in 1972 by Agnetha Fältskog, Björn Ulvaeus, Benny Andersson, and Anni-Frid Lyngstad.
James Alan Hetfield (born August 3, 1963) is an American musician who is the lead vocalist, rhythm guitarist, co-founder and main songwriter of heavy metal band Metallica.	Metallica is an American heavy metal band.
Adam Noah Levine (/ləˈviːn/; born March 18, 1979) is an American singer, songwriter and musician, who is the lead vocalist and rhythm guitarist of the pop rock band Maroon 5.	Maroon 5 is an American pop rock band from Los Angeles, California.
Stephanie Lynn Nicks	Fleetwood Mac are a British-American rock band, formed in London in 1967.
Sir Barry Alan Crompton Gibb CBE AC (born 1 September 1946) is a British musician, singer-songwriter, and record producer who rose to worldwide fame as a member of the Bee Gees, one of the most commercially successful groups in the history of popular music.	The Bee Gees were a music group formed in 1958, featuring brothers Barry, Robin and Maurice Gibb.
Stephanie Lynn Nicks (born May 26, 1948)[1] is an American singer, songwriter, and producer known for her work with the band Fleetwood Mac and as a solo artist.	Coldplay are a British rock band formed in London in 1996.
Bradford Phillip Delson (born December 1, 1977) is an American musician, best known as the lead guitarist and one of the founding members of the rock band Linkin Park.	Linkin Park is an American rock band from Agoura Hills, California.
John Anthony Frusciante (/fruːˈʃɑːnteɪ/ (listen); born March 5, 1970) is an American musician, best known as the guitarist for the Red Hot Chili Peppers across three stints.	Red Hot Chili Peppers are an American rock band formed in Los Angeles in 1983, comprising vocalist Anthony Kiedis, bassist Flea, drummer Chad Smith and guitarist John Frusciante.
John Francis Bongiovi Jr. (born March 2, 1962), known professionally as Jon Bon Jovi, is an American singer, songwriter, guitarist, and actor.	Bon Jovi is an American rock band formed in 1983 in Sayreville, New Jersey.
Takahiro Matsumoto (松本 孝弘, Matsumoto Takahiro, born on March 27, 1961 in Toyonaka, Osaka) is a Japanese musician, songwriter and record producer.	"B'z (Japanese: ビーズ, Hepburn: Bīzu) are a Japanese rock duo, consisting of guitarist, composer and producer Takahiro ""Tak"" Matsumoto (松本 孝弘, Matsumoto Takahiro) and vocalist and lyricist Koshi Inaba (稲葉 浩志, Inaba Kōshi),[2][3] known for their energetic hard rock tracks and pop rock ballads."
W. Axl Rose (born William Bruce Rose Jr.; born February 6, 1962)[3] is an American singer.	Guns N' Roses[a] is an American hard rock band from Los Angeles, California, formed in 1985.
Nickolas Gene Carter (born January 28, 1980)[2] is an American singer and a member of the vocal group Backstreet Boys.	Backstreet Boys (often abbreviated as BSB)[3] are an American vocal group[4] consisting of Nick Carter, Howie Dorough, AJ McLean, and cousins Brian Littrell and Kevin Richardson.
Neal George Joseph Schon (born February 27, 1954)[1] is an American rock guitarist, songwriter, and vocalist, best known for his work with the bands Journey and Bad English.	Journey is an American rock band formed in San Francisco in 1973 by former members of Santana, Steve Miller Band, and Frumious Bandersnatch.
Paul Frederic Simon (born October 13, 1941) is an American musician, singer, songwriter and actor whose career has spanned six decades.	Simon & Garfunkel were an American folk rock duo consisting of singer-songwriter Paul Simon and singer Art Garfunkel.
Mark Freuder Knopfler OBE (born 12 August 1949) is a British singer-songwriter, guitarist, and record producer.	Dire Straits were a British rock band formed in London in 1977 by Mark Knopfler (lead vocals and lead guitar), David Knopfler (rhythm guitar and backing vocals), John Illsley (bass guitar and backing vocals) and Pick Withers (drums and percussion).
James Douglas Morrison (December 8, 1943 – July 3, 1971) was an American singer, poet and songwriter who was the lead vocalist of the rock band the Doors.	The Doors were an American rock band formed in Los Angeles in 1965, with vocalist Jim Morrison, keyboardist Ray Manzarek, guitarist Robby Krieger and drummer John Densmore.
Foreigner is a British-American rock band, originally formed in New York City in 1976 by veteran British guitarist and songwriter Mick Jones and fellow Briton and ex-King Crimson member Ian McDonald, along with American vocalist Lou Gramm.	Foreigner is a British-American rock band, originally formed in New York City in 1976 by veteran British guitarist and songwriter Mick Jones and fellow Briton and ex-King Crimson member Ian McDonald, along with American vocalist Lou Gramm.
Robert William Lamm (born October 13, 1944) is an American keyboardist, guitarist, singer and songwriter best known as a founding member of the rock band Chicago.	Chicago is an American rock band formed in Chicago, Illinois, in 1967.
Maurice White (December 19, 1941 – February 4, 2016) was an American singer, musician, songwriter, and record producer.	Earth, Wind & Fire (EW&F or EWF) is an American band who have spanned the musical genres of jazz, R&B, soul, funk, disco, pop, EDM, Latin, and Afro pop.
Joseph Thomas Elliott (born 1 August 1959) is an English singer, best known as the lead singer and one of the founding members of the hard rock band Def Leppard.	Def Leppard are an English rock band formed in 1977 in Sheffield.
Anthony George Banks (born 27 March 1950) is an English musician, songwriter and film composer primarily known as the keyboardist and founding member of the rock band Genesis.	Genesis are an English rock band formed at Charterhouse School, Godalming, Surrey, in 1967.
Brian Douglas Wilson (born June 20, 1942) is an American musician, singer, songwriter, and record producer who co-founded the Beach Boys.	The Beach Boys are an American rock band that formed in Hawthorne, California, in 1961.
John Michael Stipe (/ˈstaɪp/; born January 4, 1960) is an American singer-songwriter and artist, best known as the lead singer and lyricist of alternative rock band R.E.M.	R.E.M. was an American rock band from Athens, Georgia, formed in 1980 by drummer Bill Berry, guitarist Peter Buck, bassist Mike Mills, and lead vocalist Michael Stipe, who were students at the University of Georgia.
Edward Lodewijk Van Halen (/væn ˈheɪlən/ van HAY-lən, Dutch: [ˈɛtʋɑrt ˈloːdəʋɛik fɑn ˈɦaːlə(n)]; January 26, 1955 – October 6, 2020) was an American musician and songwriter. He was the guitarist, keyboardist, backing vocalist, and primary songwriter of the rock band Van Halen, which he co-founded in 1972.	Van Halen (/væn ˈheɪlɛn/ van HAY-len) was an American rock band formed in Pasadena, California, in 1972.
Daniel Coulter Reynolds (born July 14, 1987)[3] is an American singer, songwriter, and record producer.	Imagine Dragons is an American pop rock band from Las Vegas, Nevada, consisting of lead singer Dan Reynolds, guitarist Wayne Sermon, bassist Ben McKee and drummer Daniel Platzman.
"William James Adams Jr. (born March 15, 1975), known professionally as will.i.am (pronounced ""Will-I-am""), is an American rapper, singer, songwriter and record producer."	Black Eyed Peas (also known as The Black Eyed Peas) is an American musical group consisting of rappers will.i.am, apl.de.ap, and Taboo and singer J. Rey Soul.
Gordon Matthew Thomas Sumner CBE (born 2 October 1951), known as Sting, is an English musician and actor.	The Police were an English rock band formed in London in 1977.
Gene Simmons (born Chaim Witz; Hebrew: חיים ויץ, [χaˈim ˈvits]; born August 25, 1949) is an Israeli-American musician, singer and songwriter.	Kiss (stylized as KIϟϟ) is an American rock band formed in New York City in 1973 by Paul Stanley, Gene Simmons, Ace Frehley, and Peter Criss.
"Sigmund Esco ""Jackie"" Jackson (born May 4, 1951) is an American singer and songwriter best known as a founding member of the Jackson 5, for which he was inducted into the Rock and Roll Hall of Fame in 1997."	The Jackson 5 (sometimes stylized as the Jackson 5ive, also known as the Jacksons) are an American pop band composed of members of the Jackson family.
Jerome John Garcia (August 1, 1942 – August 9, 1995)[1][2][3][4] was an American musician best known for being the principal songwriter, lead guitarist, and a vocalist with the rock band Grateful Dead, which he co-founded and which came to prominence during the counterculture of the 1960s.	The Grateful Dead was an American rock band formed in 1965 in Palo Alto, California.
Kurt Donald Cobain (1967–1994) was an American singer, songwriter and artist.	Nirvana was an American rock band formed in Aberdeen, Washington, in 1987.
Robert Fripp (born 16 May 1946) is a British musician, songwriter, and record producer, best known as the guitarist, founder and longest-lasting member of the progressive rock band King Crimson.	King Crimson are a progressive rock band formed in 1968 in London, England.
Aleksandar Živojinović,[1] OC (born 27 August 1953), known professionally as Alex Lifeson (/ˈlaɪfsən/), is a Canadian musician, best known as the guitarist and backing vocalist of the progressive rock band Rush.	Rush was a Canadian rock band formed in Toronto in 1968 by guitarist Alex Lifeson, drummer John Rutsey and bass guitarist/vocalist Jeff Jones, who was immediately replaced by bassist/vocalist Geddy Lee.
Rudolf Schenker (born 31 August 1948) is a German guitarist and founder of the hard rock band Scorpions. He is the rhythm guitarist, primary songwriter and longest-serving original member of the band.	Scorpions are a German rock band formed in 1965 in Hanover by Rudolf Schenker.
Charles Thompson IV[1] (born April 6, 1965) is an American singer, songwriter, and guitarist.	Pixies is an American alternative rock band formed in 1986, in Boston, Massachusetts.
Kim Seok-jin (Korean: 김석진; born December 4, 1992), also known professionally as Jin, is a South Korean singer, songwriter, and member of the South Korean boy band BTS.	BTS (Korean: 방탄소년단; RR: Bangtan Sonyeondan), also known as the Bangtan Boys, is a South Korean boy band formed in 2010 and debuting in 2013 under Big Hit Entertainment.
Michael Trent Reznor (born May 17, 1965) is an American musician, singer, songwriter, record producer, and composer.	Nine Inch Nails, commonly abbreviated as NIN and stylized as NIИ, is an American industrial rock band formed in Cleveland in 1988.
Stephen Percy Harris (born 12 March 1956) is an English musician who is the bassist, keyboardist, backing vocalist, primary songwriter and founder/leader of heavy metal band Iron Maiden.	Iron Maiden are an English heavy metal band formed in Leyton, East London, in 1975 by bassist and primary songwriter Steve Harris.
Eddie Jerome Vedder (born Edward Louis Severson III; December 23, 1964) is an American singer, musician, and songwriter best known as the lead vocalist and one of four guitarists of the rock band Pearl Jam.	Pearl Jam is an American rock band formed in Seattle, Washington, in 1990.
Damon Albarn OBE (/ˈælbɑːrn/; born 23 March 1968) is an English musician, singer-songwriter and composer, best known as the frontman and primary lyricist of the rock band Blur and as the co-founder, and primary musical contributor for the virtual band Gorillaz.	Blur are an English rock band. Formed in London in 1988, the group consists of singer Damon Albarn, guitarist Graham Coxon, bassist Alex James and drummer Dave Rowntree.
André Lauren Benjamin (born May 27, 1975), better known as André 3000, is an American rapper, singer, songwriter, record producer and actor.	"Outkast (sometimes written as OutKast) was an American hip hop duo formed in 1992 in East Point, Georgia, consisting of Atlanta-based rappers André ""3000"" Benjamin (formerly known as Dré) and Antwan ""Big Boi"" Patton."
